user_id,date,nb_actions,nb_echecs,volume_total,nb_acces_nuit,nb_weekend,amplitude_horaire,prediction_raw,score_anomalie,est_detecte,severite
USR_ADM_07,2026-04-30,9,0,3,1,0,16,1,0.5167212945215909,0,MOYEN
USR_ADM_07,2026-05-01,10,0,1,1,0,15,1,0.5247115996134692,0,MOYEN
USR_ADM_07,2026-05-02,7,0,288,1,7,13,-1,0.6416301608637746,1,ÉLEVÉ
USR_ADM_07,2026-05-03,11,1,0,0,11,8,-1,0.6426874725405874,1,ÉLEVÉ
USR_ADM_07,2026-05-04,10,1,25,0,0,9,1,0.49160967208045353,0,MOYEN
USR_ADM_07,2026-05-05,12,3,16,0,0,6,-1,0.622165858723907,1,ÉLEVÉ
USR_ADM_07,2026-05-06,11,1,0,0,0,9,1,0.5166868288063989,0,MOYEN
USR_ADM_07,2026-05-07,9,0,3,1,0,14,1,0.5021153254156414,0,MOYEN
USR_ADM_07,2026-05-08,11,0,466,0,0,9,-1,0.5725688053197547,1,ÉLEVÉ
USR_ADM_07,2026-05-09,11,1,14,0,11,9,-1,0.640073110310929,1,ÉLEVÉ
USR_ADM_07,2026-05-10,6,1,29,0,6,7,1,0.5344792335345643,0,MOYEN
USR_ADM_07,2026-05-11,7,1,21,0,0,6,1,0.45244442047843203,0,MOYEN
USR_ADM_07,2026-05-12,7,1,18,0,0,9,1,0.44229952959111674,0,FAIBLE
USR_ADM_07,2026-05-13,10,1,5,1,0,15,-1,0.5800157156030192,1,ÉLEVÉ
USR_ADM_07,2026-05-14,6,0,318,0,0,8,1,0.45658644485962663,0,MOYEN
USR_ADM_07,2026-05-15,13,2,41,0,0,9,-1,0.6277134817621938,1,ÉLEVÉ
USR_ADM_07,2026-05-16,8,0,0,0,8,9,1,0.5128089074926873,0,MOYEN
USR_ADM_07,2026-05-17,8,0,3,1,8,11,-1,0.5970640709034725,1,ÉLEVÉ
USR_ADM_07,2026-05-18,4,1,288,0,0,2,-1,0.5665708748523228,1,ÉLEVÉ
USR_ADM_07,2026-05-19,8,0,443,1,0,14,-1,0.6079914648639425,1,ÉLEVÉ
USR_ADM_07,2026-05-20,8,0,3,0,0,9,1,0.4094254712085607,0,FAIBLE
USR_ADM_07,2026-05-21,2,0,0,0,0,7,1,0.38769288759221654,0,FAIBLE
USR_ADM_07,2026-05-22,11,1,19,0,0,10,1,0.5190968244226156,0,MOYEN
USR_ADM_07,2026-05-23,8,0,0,0,8,5,1,0.5373855670782653,0,MOYEN
USR_ADM_07,2026-05-24,3,0,0,0,3,3,1,0.44361383020601564,0,FAIBLE
USR_ADM_07,2026-05-25,3,0,357,0,0,7,1,0.4643829759672841,0,MOYEN
USR_ADM_07,2026-05-26,4,0,3,1,0,13,1,0.459524032682958,0,MOYEN
USR_ADM_07,2026-05-27,9,0,2,1,0,15,1,0.5082924246370248,0,MOYEN
USR_ADM_07,2026-05-28,6,0,0,0,0,9,1,0.37847081548503925,0,FAIBLE
USR_ADM_07,2026-05-29,6,1,0,0,0,6,1,0.45080255442269673,0,MOYEN
USR_ADM_08,2026-04-15,9,0,0,0,0,7,1,0.4233324603610238,0,FAIBLE
USR_ADM_08,2026-04-16,2,0,0,0,0,6,1,0.38913764827892616,0,FAIBLE
USR_ADM_08,2026-04-17,11,1,20,0,0,10,1,0.5202071643811851,0,MOYEN
USR_ADM_08,2026-04-18,6,0,0,0,6,8,1,0.4526209943489281,0,MOYEN
USR_ADM_08,2026-04-19,7,0,0,0,7,7,1,0.4907700909339439,0,MOYEN
USR_ADM_08,2026-04-20,5,0,0,0,0,5,1,0.3759065127091461,0,FAIBLE
USR_ADM_08,2026-04-21,8,1,2,1,0,14,-1,0.5609520106633812,1,ÉLEVÉ
USR_ADM_08,2026-04-22,10,0,0,0,0,8,1,0.4416628688975739,0,FAIBLE
USR_ADM_08,2026-04-23,6,0,882,0,0,5,-1,0.5764164353237706,1,ÉLEVÉ
USR_ADM_08,2026-04-24,7,0,0,0,0,8,1,0.39480519939914205,0,FAIBLE
USR_ADM_08,2026-04-25,4,0,5,1,4,14,1,0.5150455105080278,0,MOYEN
USR_ADM_08,2026-04-26,11,1,0,0,11,9,-1,0.640467172692008,1,ÉLEVÉ
USR_ADM_08,2026-04-27,8,0,1,0,0,6,1,0.41822271248384785,0,FAIBLE
USR_ADM_08,2026-04-28,12,1,16,2,0,16,-1,0.68237652405527,1,ÉLEVÉ
USR_ADM_08,2026-04-29,7,0,0,0,0,7,1,0.3993576033337429,0,FAIBLE
USR_ADM_08,2026-04-30,4,0,0,0,0,8,1,0.3669036096590838,0,FAIBLE
USR_ADM_08,2026-05-01,9,0,549,1,0,13,-1,0.6349409428010967,1,ÉLEVÉ
USR_ADM_08,2026-05-02,11,0,0,0,11,9,-1,0.5918278697324456,1,ÉLEVÉ
USR_ADM_08,2026-05-03,11,0,4,1,11,13,-1,0.6509103926174045,1,ÉLEVÉ
USR_ADM_08,2026-05-04,5,0,0,0,0,7,1,0.3698443640728238,0,FAIBLE
USR_ADM_08,2026-05-05,8,1,29,0,0,9,1,0.4614430105360286,0,MOYEN
USR_ADM_08,2026-05-06,9,0,0,0,0,8,1,0.41657587719889916,0,FAIBLE
USR_ADM_08,2026-05-07,5,0,0,0,0,7,1,0.3698443640728238,0,FAIBLE
USR_ADM_08,2026-05-08,7,1,21,0,0,9,1,0.44173839374416884,0,FAIBLE
USR_ADM_08,2026-05-09,9,1,10,0,9,6,-1,0.6111865266328663,1,ÉLEVÉ
USR_ADM_08,2026-05-10,10,0,342,0,10,8,-1,0.641388765948375,1,ÉLEVÉ
USR_ADM_08,2026-05-11,8,0,0,0,0,9,1,0.40756944441187,0,FAIBLE
USR_ADM_08,2026-05-12,3,1,0,0,0,6,1,0.4454879875868592,0,FAIBLE
USR_ADM_08,2026-05-13,8,1,11,0,0,9,1,0.4576885672319785,0,MOYEN
USR_ADM_08,2026-05-14,2,0,0,0,0,1,1,0.41521381369274946,0,FAIBLE
USR_ADM_08,2026-05-15,5,1,388,0,0,6,1,0.5486008269942186,0,MOYEN
USR_ADM_08,2026-05-16,8,0,3,1,8,13,-1,0.59416812437016,1,ÉLEVÉ
USR_ADM_08,2026-05-17,10,0,0,0,10,9,-1,0.569955659925179,1,ÉLEVÉ
USR_ADM_08,2026-05-18,7,1,0,0,0,6,1,0.4646972441359999,0,MOYEN
USR_ADM_08,2026-05-19,7,0,0,0,0,6,1,0.40601411514057234,0,FAIBLE
USR_ADM_08,2026-05-20,6,0,596,0,0,8,1,0.5197772819166787,0,MOYEN
USR_ADM_08,2026-05-21,2,0,0,0,0,2,1,0.4020958164569997,0,FAIBLE
USR_ADM_08,2026-05-22,10,0,5,1,0,14,1,0.51894402967263,0,MOYEN
USR_ADM_08,2026-05-23,14,0,0,0,14,9,-1,0.646881593574846,1,ÉLEVÉ
USR_ADM_08,2026-05-24,11,0,4,1,11,14,-1,0.6475136719443961,1,ÉLEVÉ
USR_ADM_08,2026-05-25,7,0,0,0,0,8,1,0.39480519939914205,0,FAIBLE
USR_ADM_08,2026-05-26,3,1,11,0,0,7,1,0.4222212167100095,0,FAIBLE
USR_ADM_08,2026-05-27,9,0,4,1,0,16,1,0.5154934605052616,0,MOYEN
USR_ADM_08,2026-05-28,3,0,389,0,0,8,1,0.47252366758188036,0,MOYEN
USR_ADM_08,2026-05-29,10,0,5,0,0,8,1,0.4433436835057424,0,FAIBLE
USR_ADM_09,2026-04-15,6,0,0,0,0,6,1,0.3847918168209837,0,FAIBLE
USR_ADM_09,2026-04-16,7,0,0,0,0,8,1,0.39480519939914205,0,FAIBLE
USR_ADM_09,2026-04-17,12,0,0,0,0,7,1,0.4940650346381501,0,MOYEN
USR_ADM_09,2026-04-18,3,1,21,0,3,9,1,0.49260703944196355,0,MOYEN
USR_ADM_09,2026-04-19,6,0,322,0,6,8,1,0.5465259612705069,0,MOYEN
USR_ADM_09,2026-04-20,5,0,0,0,0,9,1,0.3721280565260905,0,FAIBLE
USR_ADM_09,2026-04-21,7,0,0,0,0,9,1,0.3966055325015682,0,FAIBLE
USR_ADM_09,2026-04-22,11,1,2,0,0,7,1,0.5214324833842637,0,MOYEN
USR_ADM_09,2026-04-23,3,0,4,1,0,12,1,0.46722591139541225,0,MOYEN
USR_ADM_09,2026-04-24,8,0,0,0,0,7,1,0.41189015441814847,0,FAIBLE
USR_ADM_09,2026-04-25,5,0,4,1,5,14,1,0.5332842098662365,0,MOYEN
USR_ADM_09,2026-04-26,11,0,0,0,11,8,-1,0.5951233107799029,1,ÉLEVÉ
USR_ADM_09,2026-04-27,7,1,21,0,0,8,1,0.44410885855049886,0,FAIBLE
USR_ADM_09,2026-04-28,2,1,17,0,0,2,1,0.4809353651695494,0,MOYEN
USR_ADM_09,2026-04-29,7,0,3,0,0,8,1,0.39441776122866923,0,FAIBLE
USR_ADM_09,2026-04-30,9,0,0,0,0,6,1,0.4302707799677972,0,FAIBLE
USR_ADM_09,2026-05-01,6,0,3,0,0,8,1,0.37536969361689193,0,FAIBLE
USR_ADM_09,2026-05-02,6,0,465,0,6,6,-1,0.5918619809596981,1,ÉLEVÉ
USR_ADM_09,2026-05-03,4,0,0,0,4,8,1,0.42067740705501644,0,FAIBLE
USR_ADM_09,2026-05-04,12,2,16,0,0,9,-1,0.6035109223083748,1,ÉLEVÉ
USR_ADM_09,2026-05-05,12,0,0,0,0,8,1,0.48880306670584556,0,MOYEN
USR_ADM_09,2026-05-06,9,0,0,0,0,9,1,0.42018374091620647,0,FAIBLE
USR_ADM_09,2026-05-07,6,0,1,1,0,14,1,0.4667007377270959,0,MOYEN
USR_ADM_09,2026-05-08,8,1,27,0,0,8,1,0.4635208419437477,0,MOYEN
USR_ADM_09,2026-05-09,9,1,22,0,9,8,-1,0.6004218663178195,1,ÉLEVÉ
USR_ADM_09,2026-05-10,5,0,0,0,5,4,1,0.464176524295108,0,MOYEN
USR_ADM_09,2026-05-11,6,0,2,0,0,8,1,0.37552472121337027,0,FAIBLE
USR_ADM_09,2026-05-12,10,0,3,1,0,15,1,0.5229979663226396,0,MOYEN
USR_ADM_09,2026-05-13,6,0,0,0,0,9,1,0.37847081548503925,0,FAIBLE
USR_ADM_09,2026-05-14,11,0,393,0,0,9,1,0.5525942465079982,0,ÉLEVÉ
USR_ADM_09,2026-05-15,11,1,429,1,0,15,-1,0.6765466566299952,1,ÉLEVÉ
USR_ADM_09,2026-05-16,5,0,0,0,5,9,1,0.431123017621201,0,FAIBLE
USR_ADM_09,2026-05-17,8,0,1,0,8,7,1,0.522321638772106,0,MOYEN
USR_ADM_09,2026-05-18,12,1,7,1,0,12,-1,0.5972270999311812,1,ÉLEVÉ
USR_ADM_09,2026-05-19,7,0,3,0,0,9,1,0.39671335102148,0,FAIBLE
USR_ADM_09,2026-05-20,12,1,0,0,0,9,1,0.5360788559627309,0,MOYEN
USR_ADM_09,2026-05-21,7,0,289,0,0,7,1,0.47187624640567016,0,MOYEN
USR_ADM_09,2026-05-22,4,0,0,0,0,4,1,0.3842749942464102,0,FAIBLE
USR_ADM_09,2026-05-23,1,0,0,0,1,0,1,0.4804412754160153,0,MOYEN
USR_ADM_09,2026-05-24,6,0,0,0,6,9,1,0.4548384327028356,0,MOYEN
USR_ADM_09,2026-05-25,7,1,248,0,0,5,1,0.54094227485215,0,MOYEN
USR_ADM_09,2026-05-26,4,0,0,0,0,5,1,0.3718204053635638,0,FAIBLE
USR_ADM_09,2026-05-27,10,0,428,1,0,15,-1,0.6299318664705519,1,ÉLEVÉ
USR_ADM_09,2026-05-28,5,0,0,0,0,8,1,0.3693157569002553,0,FAIBLE
USR_ADM_09,2026-05-29,6,0,230,0,0,7,1,0.4480910523205045,0,FAIBLE
USR_ADM_10,2026-04-15,6,0,0,0,0,8,1,0.3776969771498548,0,FAIBLE
USR_ADM_10,2026-04-16,4,0,1,0,0,4,1,0.38057829526646203,0,FAIBLE
USR_ADM_10,2026-04-17,3,0,0,0,0,3,1,0.38906103617023485,0,FAIBLE
USR_ADM_10,2026-04-18,6,0,312,1,6,12,-1,0.6258800123946948,1,ÉLEVÉ
USR_ADM_10,2026-04-19,3,0,2,0,3,4,1,0.4238659394367263,0,FAIBLE
USR_ADM_10,2026-04-20,9,0,6,1,0,16,1,0.5127666956582242,0,MOYEN
USR_ADM_10,2026-04-21,5,1,33,1,0,16,1,0.5536234971796126,0,ÉLEVÉ
USR_ADM_10,2026-04-22,6,0,0,0,0,5,1,0.39134310452420235,0,FAIBLE
USR_ADM_10,2026-04-23,4,0,0,0,0,3,1,0.39378035818034224,0,FAIBLE
USR_ADM_10,2026-04-24,6,1,13,0,0,8,1,0.43293146009722683,0,FAIBLE
USR_ADM_10,2026-04-25,5,1,10,0,5,8,1,0.5024771447336438,0,MOYEN
USR_ADM_10,2026-04-26,6,0,3,1,6,16,-1,0.5662442891726408,1,ÉLEVÉ
USR_ADM_10,2026-04-27,12,1,25,2,0,14,-1,0.6705791079459444,1,ÉLEVÉ
USR_ADM_10,2026-04-28,11,0,0,0,0,8,1,0.4654310666558278,0,MOYEN
USR_ADM_10,2026-04-29,3,0,0,0,0,2,1,0.3967488321721134,0,FAIBLE
USR_ADM_10,2026-04-30,9,0,0,0,0,9,1,0.42018374091620647,0,FAIBLE
USR_ADM_10,2026-05-01,11,2,3,1,0,12,-1,0.648116193427362,1,ÉLEVÉ
USR_ADM_10,2026-05-02,10,0,0,0,10,9,-1,0.569955659925179,1,ÉLEVÉ
USR_ADM_10,2026-05-03,10,0,0,0,10,8,-1,0.5715809761780133,1,ÉLEVÉ
USR_ADM_10,2026-05-04,5,1,17,0,0,8,1,0.4199622826429115,0,FAIBLE
USR_ADM_10,2026-05-05,8,1,13,0,0,9,1,0.4576464969897761,0,MOYEN
USR_ADM_10,2026-05-06,11,0,269,0,0,8,1,0.5375874567036606,0,MOYEN
USR_ADM_10,2026-05-07,15,0,431,0,0,8,-1,0.6146274077793976,1,ÉLEVÉ
USR_ADM_10,2026-05-08,11,0,244,0,0,9,1,0.5308460801575919,0,MOYEN
USR_ADM_10,2026-05-09,7,0,0,0,7,8,1,0.4832248056582845,0,MOYEN
USR_ADM_10,2026-05-10,8,1,0,0,8,8,-1,0.5808756818957486,1,ÉLEVÉ
USR_ADM_10,2026-05-11,8,2,19,1,0,16,-1,0.6330540921456197,1,ÉLEVÉ
USR_ADM_10,2026-05-12,6,0,278,1,0,14,1,0.551989649684533,0,ÉLEVÉ
USR_ADM_10,2026-05-13,6,0,0,0,0,9,1,0.37847081548503925,0,FAIBLE
USR_ADM_10,2026-05-14,6,0,0,0,0,9,1,0.37847081548503925,0,FAIBLE
USR_ADM_10,2026-05-15,9,0,1,0,0,9,1,0.42052256995163073,0,FAIBLE
USR_ADM_10,2026-05-16,10,0,2,1,10,16,-1,0.6457868664793501,1,ÉLEVÉ
USR_ADM_10,2026-05-17,8,0,0,0,8,9,1,0.5128089074926873,0,MOYEN
USR_ADM_10,2026-05-18,4,0,0,0,0,5,1,0.3718204053635638,0,FAIBLE
USR_ADM_10,2026-05-19,6,0,1,0,0,9,1,0.3775387498834336,0,FAIBLE
USR_ADM_10,2026-05-20,5,0,0,0,0,6,1,0.37218933060865056,0,FAIBLE
USR_ADM_10,2026-05-21,11,0,2,0,0,9,1,0.465419662994266,0,MOYEN
USR_ADM_10,2026-05-22,8,0,0,0,0,6,1,0.4187736591898949,0,FAIBLE
USR_ADM_10,2026-05-23,3,0,0,0,3,7,1,0.417119327279456,0,FAIBLE
USR_ADM_10,2026-05-24,10,0,0,0,10,8,-1,0.5715809761780133,1,ÉLEVÉ
USR_ADM_10,2026-05-25,5,0,0,0,0,6,1,0.37218933060865056,0,FAIBLE
USR_ADM_10,2026-05-26,5,0,0,0,0,4,1,0.39094663897967635,0,FAIBLE
USR_ADM_10,2026-05-27,3,0,0,0,0,6,1,0.37355702933065954,0,FAIBLE
USR_ADM_10,2026-05-28,6,0,0,0,0,6,1,0.3847918168209837,0,FAIBLE
USR_ADM_10,2026-05-29,12,0,683,0,0,9,-1,0.632492036183581,1,ÉLEVÉ
USR_INF_01,2026-04-15,5,0,7,0,0,11,1,0.3727717603371384,0,FAIBLE
USR_INF_01,2026-04-16,4,0,8,0,0,12,1,0.37165214373092736,0,FAIBLE
USR_INF_01,2026-04-17,6,0,8,0,0,9,1,0.3703953688904922,0,FAIBLE
USR_INF_01,2026-04-18,3,1,28,0,3,6,1,0.49734383137181437,0,MOYEN
USR_INF_01,2026-04-19,2,0,6,0,2,15,1,0.4842815318155408,0,MOYEN
USR_INF_01,2026-04-20,4,0,8,0,0,9,1,0.35718190343369693,0,FAIBLE
USR_INF_01,2026-04-21,4,0,9,0,0,8,1,0.3542895471675065,0,FAIBLE
USR_INF_01,2026-04-22,2,0,4,0,0,1,1,0.39807618131245276,0,FAIBLE
USR_INF_01,2026-04-23,1,0,1,0,0,0,1,0.4219580352991509,0,FAIBLE
USR_INF_01,2026-04-24,2,0,5,0,0,0,1,0.4234460992483139,0,FAIBLE
USR_INF_01,2026-04-25,7,0,17,1,7,14,-1,0.5813130664037987,1,ÉLEVÉ
USR_INF_01,2026-04-26,3,0,8,0,3,2,1,0.44044328597916155,0,FAIBLE
USR_INF_01,2026-04-27,6,0,11,0,0,11,1,0.3829506778382976,0,FAIBLE
USR_INF_01,2026-04-28,4,1,34,0,0,10,1,0.43445058920747376,0,FAIBLE
USR_INF_01,2026-04-29,6,0,11,0,0,12,1,0.38957966884133494,0,FAIBLE
USR_INF_01,2026-04-30,3,0,5,0,0,2,1,0.3837443469770354,0,FAIBLE
USR_INF_01,2026-05-01,2,0,2,0,0,5,1,0.3789389423103881,0,FAIBLE
USR_INF_01,2026-05-02,4,0,9,0,4,14,1,0.45493046548319005,0,MOYEN
USR_INF_01,2026-05-03,3,0,5,0,3,11,1,0.4276355322020003,0,FAIBLE
USR_INF_01,2026-05-04,4,0,9,0,0,11,1,0.367556313689564,0,FAIBLE
USR_INF_01,2026-05-05,3,0,8,0,0,9,1,0.36001947547849195,0,FAIBLE
USR_INF_01,2026-05-06,4,0,6,0,0,12,1,0.37428684822111014,0,FAIBLE
USR_INF_01,2026-05-07,6,0,18,1,0,12,1,0.4751508181545147,0,MOYEN
USR_INF_01,2026-05-08,2,1,19,0,0,6,1,0.45403202043259444,0,MOYEN
USR_INF_01,2026-05-09,6,0,9,0,6,14,1,0.4964933816311134,0,MOYEN
USR_INF_01,2026-05-10,8,1,17,0,8,12,-1,0.582716435344144,1,ÉLEVÉ
USR_INF_01,2026-05-11,1,0,2,0,0,0,1,0.4127496681434302,0,FAIBLE
USR_INF_01,2026-05-12,7,0,16,0,0,12,1,0.41407725751259516,0,FAIBLE
USR_INF_01,2026-05-13,5,0,7,0,0,9,1,0.3610515211919612,0,FAIBLE
USR_INF_01,2026-05-14,3,1,19,0,0,8,1,0.42832756353461343,0,FAIBLE
USR_INF_01,2026-05-15,2,0,2,0,0,5,1,0.3789389423103881,0,FAIBLE
USR_INF_01,2026-05-16,1,0,1,0,1,0,1,0.47329134017662,0,MOYEN
USR_INF_01,2026-05-17,2,0,4,0,2,5,1,0.4197722304701221,0,FAIBLE
USR_INF_01,2026-05-18,6,0,428,1,0,18,-1,0.6170297635553016,1,ÉLEVÉ
USR_INF_01,2026-05-19,3,0,6,0,0,5,1,0.3589250891264116,0,FAIBLE
USR_INF_01,2026-05-20,7,0,13,0,0,12,1,0.41119591746124307,0,FAIBLE
USR_INF_01,2026-05-21,3,0,7,0,0,6,1,0.3576173894291458,0,FAIBLE
USR_INF_01,2026-05-23,2,0,5,0,2,0,1,0.4750666156090543,0,MOYEN
USR_INF_01,2026-05-24,3,0,6,0,3,6,1,0.403233640160039,0,FAIBLE
USR_INF_01,2026-05-25,3,0,5,0,0,11,1,0.3763021092805645,0,FAIBLE
USR_INF_01,2026-05-26,3,0,5,0,0,7,1,0.35763754425248107,0,FAIBLE
USR_INF_01,2026-05-27,2,0,5,0,0,9,1,0.38020880180030653,0,FAIBLE
USR_INF_01,2026-05-28,1,0,2,0,0,0,1,0.4127496681434302,0,FAIBLE
USR_INF_01,2026-05-29,2,0,4,0,0,15,1,0.4455306143553529,0,FAIBLE
USR_INF_02,2026-04-15,1,0,1,0,0,0,1,0.4219580352991509,0,FAIBLE
USR_INF_02,2026-04-16,6,0,366,0,0,6,1,0.46928236389236183,0,MOYEN
USR_INF_02,2026-04-17,5,0,9,0,0,10,1,0.36599173888853304,0,FAIBLE
USR_INF_02,2026-04-18,5,0,14,0,5,7,1,0.4285368645515659,0,FAIBLE
USR_INF_02,2026-04-20,4,1,20,0,0,9,1,0.4159178734088651,0,FAIBLE
USR_INF_02,2026-04-21,7,0,16,0,0,10,1,0.3993077283978051,0,FAIBLE
USR_INF_02,2026-04-22,4,0,7,0,0,9,1,0.35735191998197174,0,FAIBLE
USR_INF_02,2026-04-23,2,0,4,0,0,2,1,0.38444434871440814,0,FAIBLE
USR_INF_02,2026-04-24,1,0,2,0,0,0,1,0.4127496681434302,0,FAIBLE
USR_INF_02,2026-04-25,5,0,12,0,5,7,1,0.4255980033423393,0,FAIBLE
USR_INF_02,2026-04-26,5,0,14,0,5,10,1,0.43602946164849665,0,FAIBLE
USR_INF_02,2026-04-27,4,0,9,1,0,10,1,0.4588231244909197,0,MOYEN
USR_INF_02,2026-04-28,4,1,34,0,0,7,1,0.42844250306375925,0,FAIBLE
USR_INF_02,2026-04-29,7,1,12,1,0,17,-1,0.5719220688672488,1,ÉLEVÉ
USR_INF_02,2026-04-30,3,0,9,0,0,9,1,0.3601323041067552,0,FAIBLE
USR_INF_02,2026-05-01,4,1,10,0,0,6,1,0.41827145684071815,0,FAIBLE
USR_INF_02,2026-05-02,3,0,6,0,3,2,1,0.43907064408483404,0,FAIBLE
USR_INF_02,2026-05-03,3,1,33,0,3,4,1,0.5200038466917389,0,MOYEN
USR_INF_02,2026-05-04,5,0,11,0,0,8,1,0.36093876607077124,0,FAIBLE
USR_INF_02,2026-05-05,4,1,31,0,0,8,1,0.42680501179245867,0,FAIBLE
USR_INF_02,2026-05-06,3,0,5,0,0,6,1,0.3597765969321931,0,FAIBLE
USR_INF_02,2026-05-07,1,0,2,0,0,0,1,0.4127496681434302,0,FAIBLE
USR_INF_02,2026-05-08,2,0,3,0,0,9,1,0.38460838803885433,0,FAIBLE
USR_INF_02,2026-05-09,2,0,2,0,2,5,1,0.42573676224266843,0,FAIBLE
USR_INF_02,2026-05-10,6,0,9,0,6,7,1,0.45585553295484377,0,MOYEN
USR_INF_02,2026-05-11,1,0,1,0,0,0,1,0.4219580352991509,0,FAIBLE
USR_INF_02,2026-05-13,6,0,14,0,0,12,1,0.3919171334021121,0,FAIBLE
USR_INF_02,2026-05-14,4,0,9,0,0,9,1,0.35722358164662726,0,FAIBLE
USR_INF_02,2026-05-15,4,1,260,0,0,9,1,0.5222516928984313,0,MOYEN
USR_INF_02,2026-05-16,4,0,242,0,4,9,1,0.5105818369768735,0,MOYEN
USR_INF_02,2026-05-17,3,0,8,0,3,5,1,0.40766187279852767,0,FAIBLE
USR_INF_02,2026-05-18,6,0,13,0,0,13,1,0.39807286183251206,0,FAIBLE
USR_INF_02,2026-05-19,8,0,19,0,0,13,1,0.4428808478186572,0,FAIBLE
USR_INF_02,2026-05-20,2,0,3,0,0,11,1,0.4005381849701908,0,FAIBLE
USR_INF_02,2026-05-21,2,0,5,0,0,0,1,0.4234460992483139,0,FAIBLE
USR_INF_02,2026-05-22,7,1,24,0,0,9,1,0.44376533214070596,0,FAIBLE
USR_INF_02,2026-05-23,4,0,7,0,4,12,1,0.4343452601588007,0,FAIBLE
USR_INF_02,2026-05-24,3,0,7,0,3,14,1,0.45375711129416507,0,MOYEN
USR_INF_02,2026-05-25,2,0,4,0,0,3,1,0.38159244616685756,0,FAIBLE
USR_INF_02,2026-05-26,7,0,288,0,0,15,1,0.5403413339818783,0,MOYEN
USR_INF_02,2026-05-27,2,0,4,0,0,2,1,0.38444434871440814,0,FAIBLE
USR_INF_02,2026-05-28,1,0,3,0,0,0,1,0.4162036843100007,0,FAIBLE
USR_INF_02,2026-05-29,2,0,5,0,0,8,1,0.37454627610436886,0,FAIBLE
USR_INF_03,2026-04-15,7,1,20,1,0,17,-1,0.572762532570735,1,ÉLEVÉ
USR_INF_03,2026-04-16,1,0,2,0,0,0,1,0.4127496681434302,0,FAIBLE
USR_INF_03,2026-04-17,7,0,14,0,0,10,1,0.3975653409628556,0,FAIBLE
USR_INF_03,2026-04-18,6,0,10,0,6,10,1,0.45838312711973195,0,MOYEN
USR_INF_03,2026-04-19,2,0,4,0,2,8,1,0.42516679080299424,0,FAIBLE
USR_INF_03,2026-04-20,2,0,3,0,0,3,1,0.38316836362575896,0,FAIBLE
USR_INF_03,2026-04-21,7,1,36,0,0,14,1,0.5042516625956861,0,MOYEN
USR_INF_03,2026-04-22,4,0,9,0,0,6,1,0.3568480243933635,0,FAIBLE
USR_INF_03,2026-04-23,3,0,5,0,0,4,1,0.3675195324578177,0,FAIBLE
USR_INF_03,2026-04-24,5,1,27,0,0,12,1,0.44006167739895774,0,FAIBLE
USR_INF_03,2026-04-25,5,0,13,0,5,10,1,0.43496413860857575,0,FAIBLE
USR_INF_03,2026-04-26,5,0,8,0,5,8,1,0.42423633131383554,0,FAIBLE
USR_INF_03,2026-04-27,5,0,333,0,0,9,1,0.4565423263138354,0,MOYEN
USR_INF_03,2026-04-28,3,1,33,0,0,13,1,0.4660734673944313,0,MOYEN
USR_INF_03,2026-04-29,2,0,6,1,0,3,1,0.5002443595211907,0,MOYEN
USR_INF_03,2026-04-30,1,0,1,0,0,0,1,0.4219580352991509,0,FAIBLE
USR_INF_03,2026-05-01,2,1,5,0,0,4,1,0.46652611889653434,0,MOYEN
USR_INF_03,2026-05-02,3,0,7,0,3,4,1,0.4160890016202224,0,FAIBLE
USR_INF_03,2026-05-03,4,1,28,0,4,12,1,0.5190203819277981,0,MOYEN
USR_INF_03,2026-05-04,7,1,31,0,0,9,1,0.44963851716455405,0,FAIBLE
USR_INF_03,2026-05-05,7,0,17,0,0,15,1,0.4502150897870595,0,MOYEN
USR_INF_03,2026-05-06,2,0,5,0,0,1,1,0.39872330360024477,0,FAIBLE
USR_INF_03,2026-05-07,6,0,12,0,0,15,1,0.4258923350443249,0,FAIBLE
USR_INF_03,2026-05-08,2,0,3,0,0,13,1,0.41585461531961193,0,FAIBLE
USR_INF_03,2026-05-09,3,0,4,0,3,1,1,0.4545503655925644,0,MOYEN
USR_INF_03,2026-05-10,3,0,7,0,3,7,1,0.4024588480923792,0,FAIBLE
USR_INF_03,2026-05-11,5,0,12,1,0,18,1,0.49423582683386375,0,MOYEN
USR_INF_03,2026-05-12,2,0,4,0,0,6,1,0.3754676030533909,0,FAIBLE
USR_INF_03,2026-05-13,3,0,9,0,0,3,1,0.3759638513341729,0,FAIBLE
USR_INF_03,2026-05-14,3,0,325,0,0,4,1,0.48438544803489475,0,MOYEN
USR_INF_03,2026-05-15,4,0,8,0,0,11,1,0.367556313689564,0,FAIBLE
USR_INF_03,2026-05-16,7,0,13,0,7,15,1,0.538532675800515,0,MOYEN
USR_INF_03,2026-05-17,9,0,14,0,9,15,-1,0.5878738580763064,1,ÉLEVÉ
USR_INF_03,2026-05-18,4,0,7,0,0,13,1,0.37861267503611007,0,FAIBLE
USR_INF_03,2026-05-19,5,0,11,0,0,9,1,0.3610128517163269,0,FAIBLE
USR_INF_03,2026-05-20,2,0,3,0,0,4,1,0.3799327236077377,0,FAIBLE
USR_INF_03,2026-05-21,3,0,6,0,0,3,1,0.37578454620639395,0,FAIBLE
USR_INF_03,2026-05-22,5,1,9,0,0,14,1,0.46336533425619914,0,MOYEN
